0,90,2,0.017241379310344827,116,3,0
0,18,0,0.0,27,5,1
1,163,7,0.03317535545023697,211,4,0
2,51,0,0.0,66,1,2
0,33,2,0.0425531914893617,47,2,1
1,60,6,0.06521739130434782,92,6,1
0,30,2,0.044444444444444446,45,2,1
1,59,3,0.03488372093023256,86,5,0
0,11,1,0.05555555555555555,18,2,1
1,396,60,0.10309278350515463,582,8,0
1,218,3,0.010380622837370242,289,5,7
7,652,56,0.05851619644723093,957,15,14
0,76,5,0.0423728813559322,118,17,0
0,21,5,0.11904761904761904,42,2,0
0,309,15,0.035629453681710214,421,4,0
3,100,213,0.5392405063291139,395,3,8
1,331,10,0.022573363431151242,443,10,2
3,213,4,0.014084507042253521,284,4,2
4,0,169,0.7347826086956522,230,23,2
2,79,4,0.036036036036036036,111,4,0
0,52,6,0.07142857142857142,84,10,0
0,279,3,0.008064516129032258,372,10,0
1,20,1,0.03333333333333333,30,2,1
1,126,12,0.05853658536585366,205,18,4
0,105,7,0.04929577464788732,142,5,0
0,238,10,0.02932551319648094,341,32,1
1,59,1,0.012987012987012988,77,2,1
1,616,16,0.018223234624145785,878,16,0
0,1897,55,0.02105666156202144,2612,52,46
0,23,1,0.030303030303030304,33,2,0
1,61,3,0.03409090909090909,88,3,2
1,291,13,0.03333333333333333,390,1,0
0,60,1,0.011764705882352941,85,2,0
0,59,5,0.056818181818181816,88,4,0
0,52,0,0.0,108,5,0
1,23,1,0.025,40,2,0
0,58,7,0.07446808510638298,94,3,0
0,28,6,0.125,48,2,0
5,154,2,0.010101010101010102,198,8,5
2,44,6,0.0821917808219178,73,3,0
5,27,0,0.0,38,4,0
2,65,0,0.0,92,2,1
1,220,10,0.031746031746031744,315,5,7
0,313,8,0.018912529550827423,423,7,1
0,24,5,0.13513513513513514,37,2,0
0,188,5,0.018867924528301886,265,6,2
1,50,0,0.0,67,2,2
0,125,4,0.0223463687150838,179,4,0
1,16,1,0.041666666666666664,24,2,1
0,91,5,0.03787878787878788,132,6,2
0,32,10,0.18518518518518517,54,2,0
1,36,2,0.04081632653061224,49,2,0
0,46,3,0.046153846153846156,65,3,1
1,341,2,0.004694835680751174,426,5,5
1,36,0,0.0,45,1,1
0,30,1,0.024390243902439025,41,2,0
1,85,8,0.06299212598425197,127,9,2
1,13,0,0.0,18,1,0
0,90,2,0.01652892561983471,121,3,4
0,31,4,0.0851063829787234,47,3,0
0,174,10,0.038910505836575876,257,7,0
1,138,2,0.01098901098901099,182,3,4
1,72,8,0.07207207207207207,111,3,0
1,175,16,0.06611570247933884,242,1,6
0,895,60,0.04746835443037975,1264,12,6
0,38,6,0.10344827586206896,58,3,0
2,41,1,0.017857142857142856,56,2,1
0,46,3,0.03896103896103896,77,3,0
0,60,7,0.08235294117647059,85,2,0
1,17,0,0.0,23,1,1
1,88,3,0.02564102564102564,117,2,1
0,33,0,0.0,43,2,0
0,45,2,0.03076923076923077,65,3,0
0,47,8,0.11267605633802817,71,2,0
0,105,8,0.05161290322580645,155,1,0
0,57,6,0.07317073170731707,82,3,0
0,152,7,0.0319634703196347,219,7,2
1,57,0,0.0,77,2,2
1,149,3,0.015544041450777202,193,4,1
1,114,1,0.006802721088435374,147,9,2
1,23,1,0.03225806451612903,31,2,1
1,71,0,0.0,95,4,3
2,110,4,0.026143790849673203,153,9,0
0,354,8,0.016701461377870562,479,7,2
1,64,3,0.03260869565217391,92,7,0
2,122,1,0.006329113924050633,158,6,4
1,57,2,0.024390243902439025,82,2,0
1,395,13,0.02495201535508637,521,8,6
1,259,13,0.03485254691689008,373,6,0
1,577,23,0.030104712041884817,764,9,1
1,38,0,0.0,49,4,0
1,18,1,0.034482758620689655,29,5,1
1,8,1,0.07142857142857142,14,1,1
0,26,2,0.05,40,2,0
1,10,0,0.0,15,1,1
0,114,2,0.012658227848101266,158,3,0
2,80,8,0.06299212598425197,127,4,2
0,42,1,0.017543859649122806,57,2,0
3,240,8,0.021621621621621623,370,6,3
0,99,1,0.008064516129032258,124,2,1
1,85,0,0.0,113,1,0
0,36,1,0.021739130434782608,46,2,2
0,78,3,0.0297029702970297,101,3,2
1,11,1,0.0625,16,1,1
0,53,2,0.02702702702702703,74,2,0
0,57,13,0.13,100,9,0
4,123,1,0.006289308176100629,159,7,2
1,48,1,0.01639344262295082,61,2,0
0,61,2,0.023809523809523808,84,3,1
2,613,53,0.060571428571428575,875,46,1
0,37,0,0.0,49,2,1
0,80,3,0.027777777777777776,108,3,0
0,24,1,0.030303030303030304,33,2,1
0,146,7,0.03684210526315789,190,4,0
0,35,4,0.08,50,2,1
4,242,4,0.012618296529968454,317,4,0
1,40,1,0.017857142857142856,56,2,2
0,123,5,0.03048780487804878,164,1,0
0,189,6,0.024193548387096774,248,5,5
0,13,1,0.05263157894736842,19,2,1
0,123,0,0.0,158,1,3
0,58,1,0.013157894736842105,76,2,0
0,492,10,0.014684287812041116,681,13,1
0,49,1,0.015384615384615385,65,2,1
0,42,2,0.03389830508474576,59,3,0
0,20,1,0.02631578947368421,38,11,2
0,59,2,0.02247191011235955,89,3,0
1,124,18,0.0972972972972973,185,3,1
0,178,8,0.03225806451612903,248,10,0
2,578,13,0.016029593094944512,811,12,2
1,35,3,0.05555555555555555,54,7,1
0,53,1,0.014285714285714285,70,2,3
1,572,28,0.03580562659846547,782,8,0
2,60,2,0.024691358024691357,81,3,1
0,87,3,0.026785714285714284,112,3,0
0,220,0,0.0,285,4,0
1,82,1,0.009433962264150943,106,2,2
0,91,6,0.046875,128,3,4
4,317,54,0.11538461538461539,468,8,3
1,105,3,0.021739130434782608,138,4,3
0,29,1,0.022727272727272728,44,5,1
0,95,14,0.09333333333333334,150,8,0
1,55,1,0.0136986301369863,73,2,3
0,33,6,0.10909090909090909,55,2,0
0,30,1,0.023809523809523808,42,2,1
1,145,3,0.015151515151515152,198,4,6
0,17,8,0.22857142857142856,35,1,1
1,44,5,0.07575757575757576,66,5,2
0,90,11,0.08088235294117647,136,3,0
1,99,10,0.06896551724137931,145,13,0
3,51,45,0.3543307086614173,127,4,2
1,188,1,0.004149377593360996,241,1,1
1,16,1,0.041666666666666664,24,2,1
0,136,3,0.01694915254237288,177,4,0
0,72,3,0.030303030303030304,99,4,1
2,13,0,0.0,16,1,0
1,240,5,0.01592356687898089,314,4,0
0,35,9,0.15,60,5,0
2,172,4,0.017699115044247787,226,5,6
0,56,20,0.20618556701030927,97,3,2
1,53,6,0.07894736842105263,76,1,0
0,377,36,0.06766917293233082,532,12,1
2,0,109,0.7465753424657534,146,4,0
0,110,4,0.024242424242424242,165,3,0
0,114,6,0.037037037037037035,162,4,0
0,41,2,0.03508771929824561,57,3,1
1,72,7,0.06862745098039216,102,3,1
1,147,3,0.016129032258064516,186,2,0
0,11,2,0.10526315789473684,19,1,1
2,205,2,0.007462686567164179,268,3,5
0,33,1,0.021739130434782608,46,2,1
1,164,3,0.013953488372093023,215,6,0
1,59,1,0.01282051282051282,78,2,1
0,24,2,0.05405405405405406,37,2,1
0,214,19,0.0627062706270627,303,4,6
0,34,1,0.022222222222222223,45,2,1
0,26,1,0.027777777777777776,36,2,0
0,50,1,0.015151515151515152,66,2,0
0,33,3,0.061224489795918366,49,5,0
0,195,14,0.05166051660516605,271,10,2
1,60,6,0.06896551724137931,87,3,0
2,198,20,0.06802721088435375,294,14,5
0,12,2,0.09523809523809523,21,2,1
1,0,47,0.7833333333333333,60,1,1
0,2,195,0.75,260,7,1
0,11,0,0.0,17,2,0
1,19,0,0.0,24,1,0
0,78,1,0.010526315789473684,95,2,3
1,293,3,0.00819672131147541,366,3,4
0,99,9,0.06428571428571428,140,5,0
0,47,4,0.06060606060606061,66,2,0
0,117,4,0.025806451612903226,155,2,2
1,97,3,0.0234375,128,3,0
0,31,1,0.023809523809523808,42,2,1
0,83,12,0.07643312101910828,157,40,0
0,110,9,0.05921052631578947,152,2,1
0,70,2,0.021052631578947368,95,3,0
0,58,7,0.08433734939759036,83,2,0
0,101,0,0.0,123,3,0
0,82,3,0.025,120,4,0
0,52,2,0.02531645569620253,79,5,0
1,54,1,0.014084507042253521,71,2,3
0,65,3,0.034482758620689655,87,2,0
1,56,2,0.02631578947368421,76,3,2
0,65,0,0.0,85,2,1
4,184,3,0.012295081967213115,244,8,2
0,32,1,0.022727272727272728,44,2,0
13,554,23,0.03095558546433378,743,12,6
0,32,1,0.021739130434782608,46,8,0
0,106,12,0.075,160,4,1
0,37,0,0.0,47,1,0
0,25,1,0.027777777777777776,36,3,2
7,131,2,0.011695906432748537,171,3,1
0,49,3,0.045454545454545456,66,3,0
0,13,3,0.13636363636363635,22,1,1
2,635,29,0.03411764705882353,850,9,0
0,115,4,0.025477707006369428,157,3,0
0,426,3,0.005110732538330494,587,3,0
0,55,1,0.014285714285714285,70,2,0
0,32,17,0.2698412698412698,63,1,0
1,23,1,0.02857142857142857,35,2,1
0,78,0,0.0,100,3,1
0,186,6,0.023255813953488372,258,10,1
0,31,0,0.0,40,1,0
1,11,0,0.0,16,2,1
1,149,8,0.041025641025641026,195,4,1
0,480,39,0.030326594090202177,1286,28,0
1,55,0,0.0,71,2,2
1,14,3,0.13636363636363635,22,1,1
1,34,2,0.0425531914893617,47,3,0
0,127,6,0.036585365853658534,164,3,1
0,135,5,0.028089887640449437,178,4,0
0,49,3,0.04225352112676056,71,4,0
0,223,12,0.03625377643504532,331,7,5
1,46,2,0.031746031746031744,63,1,1
0,143,4,0.021505376344086023,186,4,0
1,78,0,0.0,104,2,3
0,27,2,0.047619047619047616,42,2,1
1,93,6,0.04316546762589928,139,17,0
1,25,1,0.030303030303030304,33,2,0
0,29,1,0.025,40,2,2
3,365,18,0.03461538461538462,520,9,5
3,84,1,0.009345794392523364,107,2,2
3,208,19,0.0625,304,9,1
1,23,0,0.0,31,1,1
2,123,5,0.028901734104046242,173,4,0
0,157,1,0.004878048780487805,205,2,0
1,97,3,0.020833333333333332,144,6,3
2,130,10,0.05434782608695652,184,5,2
0,126,8,0.04419889502762431,181,3,0
1,27,0,0.0,45,1,0
0,36,4,0.07407407407407407,54,2,2
1,85,2,0.017699115044247787,113,2,1
0,77,180,0.5128205128205128,351,1,0
0,57,5,0.0625,80,2,0
0,177,2,0.008438818565400843,237,15,1
2,123,93,0.3274647887323944,284,7,2
0,41,3,0.05263157894736842,57,1,0
1,105,6,0.04054054054054054,148,4,1
0,188,11,0.043824701195219126,251,5,8
3,84,14,0.1076923076923077,130,5,0
0,32,1,0.022222222222222223,45,2,0
1,404,4,0.007984031936127744,501,5,0
0,226,14,0.0425531914893617,329,9,5
1,78,1,0.010416666666666666,96,1,0
2,40,20,0.23529411764705882,85,7,1
0,19,1,0.03333333333333333,30,2,0
0,20,8,0.21621621621621623,37,4,0
0,148,11,0.05339805825242718,206,4,1
5,805,46,0.029715762273901807,1548,76,13
0,123,9,0.04864864864864865,185,5,0
0,34,2,0.04,50,2,0
0,193,2,0.00816326530612245,245,9,1
0,40,1,0.018867924528301886,53,2,1
1,108,3,0.02027027027027027,148,6,1
1,98,9,0.06382978723404255,141,4,0
1,65,12,0.12121212121212122,99,3,2
0,396,5,0.009596928982725527,521,7,0
0,276,8,0.021220159151193633,377,9,0
0,36,0,0.0,47,1,0
1,24,2,0.05405405405405406,37,2,0
0,47,4,0.06060606060606061,66,2,0
1,58,9,0.1,90,1,1
0,16,0,0.0,21,1,1
0,25,7,0.14893617021276595,47,1,0
0,36,2,0.03278688524590164,61,8,0
2,96,5,0.037037037037037035,135,6,2
0,50,1,0.015151515151515152,66,2,1
0,117,1,0.006944444444444444,144,2,2
0,96,5,0.03597122302158273,139,3,2
0,94,4,0.03076923076923077,130,5,0
2,46,0,0.0,58,1,0
0,181,11,0.044897959183673466,245,11,0
0,265,8,0.023323615160349854,343,1,1
0,14,4,0.16,25,2,1
0,1116,58,0.038744154976619906,1497,15,1
1,158,8,0.037037037037037035,216,4,1
5,307,10,0.023980815347721823,417,8,8
1,258,17,0.04843304843304843,351,7,0
0,44,4,0.06451612903225806,62,1,0
0,65,1,0.011494252873563218,87,2,1
1,152,5,0.02512562814070352,199,5,2
0,23,1,0.02631578947368421,38,2,1
2,66,2,0.021052631578947368,95,2,1
4,127,3,0.01818181818181818,165,2,5
2,140,7,0.03535353535353535,198,5,4
2,53,0,0.0,71,3,0
3,223,2,0.006734006734006734,297,4,3
0,139,4,0.02,200,3,0
1,0,14,0.7368421052631579,19,2,1
0,67,1,0.011363636363636364,88,3,0
1,256,5,0.01529051987767584,327,5,0
0,24,2,0.047619047619047616,42,5,0
0,140,3,0.016304347826086956,184,3,3
3,374,31,0.061386138613861385,505,2,1
1,148,2,0.010869565217391304,184,3,3
0,152,16,0.06956521739130435,230,3,1
0,63,0,0.0,82,4,1
0,75,4,0.038461538461538464,104,2,0
1,28,67,0.5317460317460317,126,4,0
0,36,1,0.0196078431372549,51,4,0
0,50,1,0.015625,64,2,0
4,108,25,0.13157894736842105,190,17,2
3,61,1,0.012048192771084338,83,1,2
1,10,1,0.058823529411764705,17,2,1
0,85,4,0.034782608695652174,115,8,0
0,274,4,0.0111731843575419,358,5,3
1,494,161,0.1885245901639344,854,15,0
1,26,1,0.025,40,2,2
0,51,3,0.04,75,2,1
1,48,1,0.014925373134328358,67,1,0
3,167,4,0.01809954751131222,221,9,3
0,11,1,0.058823529411764705,17,2,1
0,38,0,0.0,54,5,2
0,54,2,0.028169014084507043,71,2,1
0,36,6,0.07228915662650602,83,29,1
0,65,1,0.012345679012345678,81,1,0
1,428,3,0.005338078291814947,562,5,13
0,45,1,0.016666666666666666,60,2,0
1,43,2,0.03333333333333333,60,3,2
0,28,1,0.025,40,2,1
8,335,6,0.013245033112582781,453,34,0
0,617,19,0.02372034956304619,801,7,3
1,697,25,0.025693730729701953,973,16,0
2,681,28,0.031007751937984496,903,12,9
0,62,12,0.12,100,8,0
0,54,7,0.08235294117647059,85,7,3
0,27,0,0.0,38,2,0
0,71,3,0.0297029702970297,101,9,0
0,46,41,0.3253968253968254,126,11,0
0,131,6,0.0335195530726257,179,3,0
0,107,5,0.03546099290780142,141,2,0
0,62,5,0.056818181818181816,88,2,1
0,44,1,0.017857142857142856,56,2,1
0,33,1,0.022222222222222223,45,2,1
0,16,3,0.13043478260869565,23,1,0
0,213,3,0.011111111111111112,270,3,0
0,30,1,0.024390243902439025,41,2,1
0,22,2,0.05128205128205128,39,4,1
0,28,1,0.025,40,2,1
1,37,2,0.04,50,3,0
0,51,0,0.0,64,1,0
0,102,1,0.007352941176470588,136,4,1
2,884,62,0.05073649754500818,1222,22,8
0,58,1,0.012048192771084338,83,2,1
1,22,0,0.0,29,2,0
0,82,15,0.12195121951219512,123,3,0
2,147,3,0.015228426395939087,197,4,2
0,21,1,0.03125,32,1,1
0,17,1,0.034482758620689655,29,5,2
0,196,10,0.03787878787878788,264,5,0
1,80,3,0.028846153846153848,104,4,1
0,26,4,0.1,40,1,0
2,168,12,0.045627376425855515,263,3,0
3,628,53,0.06002265005662514,883,19,11
1,310,5,0.012376237623762377,404,5,1
0,70,4,0.041666666666666664,96,4,0
1,70,2,0.019801980198019802,101,6,0
0,89,4,0.03418803418803419,117,2,2
1,81,5,0.041666666666666664,120,6,1
2,75,1,0.009708737864077669,103,7,1
